"","C_ven_1.1","C_ven_1.2","C_ven_1.3","C_ven_1.4"
"2804",0.000257726,0.000269894,0.000232088,0.000148678
"2805",0.000271479,0.000279402,0.000232759,0.000145954
"2806",0.00026184,0.000276324,0.000242591,0.000160762
"2807",0.000282038,0.000288885,0.000232757,0.000148266
"2808",0.000260845,0.000280024,0.000240081,0.000156334
"2809",0.000244683,0.000267292,0.000243239,0.000169462
"2810",0.000251179,0.000267384,0.00023435,0.000153862
"2811",0.000252518,0.00026554,0.000230201,0.00014926
"2812",0.00022756,0.000240767,0.000211318,0.000140878
"2813",0.000262998,0.000276969,0.000230248,0.000144914
"2814",0.000275505,0.000286023,0.000230866,0.000137292
"2815",0.000282364,0.000292613,0.000233483,0.000138328
"2816",0.000271675,0.000281047,0.000226101,0.00014235
"2817",0.000276467,0.000280548,0.000220456,0.000136577
"2818",0.000289609,0.0002985,0.00023927,0.000151705
"2819",0.00023248,0.000245085,0.00020263,0.000124101
"2820",0.000256607,0.000272362,0.000228069,0.000145859
"2821",0.000251361,0.000266724,0.000226478,0.000140379
"2822",0.000253472,0.00026596,0.000218866,0.000129341
"2823",0.000226164,0.000235614,0.000197575,0.000123737
"2824",0.000241362,0.000255453,0.00021473,0.000137166
"2825",0.000251048,0.000268052,0.000226198,0.000146788
"2826",0.000229227,0.000246595,0.000207947,0.000131471
"2827",0.00024982,0.000278279,0.00024734,0.000162599
"2828",0.000261342,0.000269047,0.000215856,0.000137993
"2829",0.000255955,0.000277292,0.000222579,0.000123945
"2830",0.000267853,0.000288361,0.000230168,0.000129909
"2831",0.00025454,0.000277966,0.00023496,0.000137831
"2832",0.000238136,0.000254933,0.000216171,0.00012658
"2833",0.00021703,0.000235529,0.000204843,0.000134749
"2834",0.000231695,0.000253053,0.000227914,0.000157606
"2835",0.00027065,0.000277583,0.000224062,0.00014501
"2836",0.000251404,0.000257136,0.000210777,0.000138146
"2837",0.000239092,0.000246807,0.000206807,0.000137527
"2838",0.000261431,0.000279699,0.000236994,0.00015067
"2839",0.000258528,0.000275528,0.000236668,0.000147621
"2840",0.000278088,0.000287359,0.000233765,0.000131648
"2841",0.000261578,0.000269754,0.000221981,0.000124068
"2842",0.000264057,0.000270153,0.000223505,0.000126775
"2843",0.000270208,0.000278443,0.00023106,0.000131136
"2844",0.000273462,0.000277887,0.000230255,0.000132888
"2845",0.000265323,0.000268854,0.000226225,0.000137177
"2846",0.000243446,0.000248055,0.000210934,0.00013053
"2847",0.000274003,0.000283961,0.000246327,0.000160362
"2848",0.000263471,0.000270608,0.000230617,0.000146019
"2849",0.00025884,0.000266593,0.000234753,0.000157798
"2850",0.000238301,0.00024482,0.000213595,0.000140056
"2851",0.000244105,0.000251913,0.000219454,0.000142908
"2852",0.000240265,0.000252504,0.000221419,0.000147401
"2853",0.000253393,0.000258226,0.000213013,0.000138688
"2854",0.000258427,0.000265383,0.000214444,0.000131029
"2855",0.000269003,0.000284293,0.000241026,0.000152651
"2856",0.000255024,0.000265933,0.000223115,0.000145437
"2857",0.000243099,0.000252621,0.000216355,0.000137142
"2858",0.000269661,0.000279281,0.000235567,0.000142034
"2859",0.000260208,0.000266861,0.000228214,0.000142039
"2860",0.00029446,0.000301315,0.000249895,0.000148825
"2861",0.00025031,0.000253945,0.000215104,0.000131557
"2862",0.000260326,0.000270361,0.000229692,0.000143638
"2863",0.000253271,0.000262361,0.000221068,0.00014283
"2864",0.000261981,0.000268534,0.000221595,0.00013863
"2865",0.000286779,0.000296722,0.000248197,0.000159537
"2866",0.000253258,0.000263486,0.000221215,0.000140461
"2867",0.000251293,0.000259847,0.000217159,0.000139728
"2868",0.000281672,0.000276446,0.000214542,0.000130807
"2869",0.00027123,0.000270903,0.000219104,0.000139778
"2870",0.000261321,0.000262657,0.000216542,0.000135372
"2871",0.000249016,0.00025456,0.000213685,0.000138288
"2872",0.000273131,0.000282278,0.000243677,0.000166495
"2873",0.000253278,0.000261981,0.000229518,0.000159742
"2874",0.000263692,0.000264679,0.000216694,0.00014124
"2875",0.000273429,0.000274268,0.000218196,0.000134487
"2876",0.000263923,0.00027027,0.000225825,0.000147908
"2877",0.000261377,0.000263185,0.000217296,0.000144952
"2878",0.000258005,0.000261151,0.000214631,0.000137253
"2879",0.000257579,0.000259819,0.000214425,0.000140592
"2880",0.000271068,0.00027085,0.000216909,0.000136691
"2881",0.000268185,0.000275506,0.000230908,0.000153201
"2882",0.000258247,0.00026529,0.000221131,0.000145075
"2883",0.000258667,0.000271093,0.000232159,0.000148813
"2884",0.000256223,0.000257296,0.000224706,0.000147077
"2885",0.000254899,0.000254904,0.000222486,0.00014663
"2886",0.000273905,0.000281488,0.000246298,0.000161082
"2887",0.000246103,0.000255942,0.000223652,0.000148916
"2888",0.000242557,0.000247894,0.000215218,0.000140855
"2889",0.00025107,0.000259724,0.000232047,0.000158011
"2890",0.000254665,0.000267162,0.000238206,0.00015746
"2891",0.000236675,0.000244146,0.00021913,0.000150115
"2892",0.00025068,0.00026192,0.000233363,0.000155886
"2893",0.000251814,0.000260525,0.000223687,0.000138418
"2894",0.000250471,0.000254603,0.000222231,0.000144131
"2895",0.000272862,0.000285406,0.000249293,0.000158099
"2896",0.000267337,0.000274728,0.000236706,0.00014698
"2897",0.000258583,0.000266635,0.000225011,0.000138602
"2898",0.000268209,0.000271569,0.000214894,0.000123897
"2899",0.000267738,0.00027306,0.000217826,0.000124742
"2900",0.000276357,0.000287463,0.00023663,0.000142148
"2901",0.000273261,0.000286183,0.000237376,0.000147938
"2902",0.000280102,0.000291255,0.000242745,0.000149558
"2903",0.00027086,0.000276635,0.000228856,0.000140649
"2904",0.000272469,0.000276529,0.00022549,0.00013946
"2905",0.000267294,0.00027294,0.000225272,0.000137645
"2906",0.000278983,0.000275759,0.000221248,0.000143596
"2907",0.000290851,0.000298173,0.000245028,0.000161928
"2908",0.000277444,0.000279634,0.000216002,0.000125955
"2909",0.000263116,0.000270936,0.000214815,0.000121965
"2910",0.000282575,0.000291793,0.000232422,0.000136968
"2911",0.000254605,0.0002669,0.000216554,0.000120097
"2912",0.000263101,0.000268708,0.000208765,0.000116726
"2913",0.000276277,0.000284873,0.000225806,0.000128984
"2914",0.000273246,0.000282245,0.000221506,0.000129643
"2915",0.00027878,0.000274547,0.000214969,0.00013505
"2916",0.000254548,0.000258998,0.00020448,0.000121562
"2917",0.000258821,0.000273497,0.000231167,0.000146917
"2918",0.000246439,0.000255491,0.000212134,0.000128847
"2919",0.000239441,0.000248532,0.000203693,0.000119056
"2920",0.000277511,0.000292959,0.000239346,0.000137628
"2921",0.000276909,0.000298197,0.000250998,0.000150878
"2922",0.00025045,0.000261778,0.000212355,0.000130074
"2923",0.00024539,0.000255341,0.000209975,0.000134377
"2924",0.000252491,0.000264404,0.000217526,0.000139108
"2925",0.000261182,0.000276129,0.000229897,0.000149355
"2926",0.000273275,0.000288222,0.00023641,0.000148838
"2927",0.000252134,0.000269897,0.000228,0.000143225
"2928",0.000228126,0.000240797,0.000203146,0.000128412
"2929",0.0002702,0.000282589,0.000232043,0.000146338
"2930",0.00026092,0.000277351,0.000228504,0.000143609
"2931",0.000219644,0.000239855,0.000212709,0.000141862
"2932",0.00023568,0.000246327,0.00020664,0.00013411
"2933",0.000252267,0.000269802,0.000234394,0.000154608
"2934",0.000228114,0.000242123,0.000207686,0.000136112
"2935",0.000243624,0.000256993,0.000223406,0.000152923
"2936",0.000243577,0.000258915,0.000224535,0.000147154
"2937",0.000285228,0.000293052,0.0002293,0.000125202
"2938",0.00024356,0.000251549,0.000219824,0.000139571
"2939",0.000245856,0.000253143,0.000217257,0.000131465
"2940",0.000259919,0.00026992,0.000220966,0.000126718
"2941",0.000261171,0.000266502,0.000211985,0.000128547
"2942",0.0002692,0.000278894,0.000222495,0.000134607
"2943",0.000256302,0.000258966,0.000197996,0.000112424
"2944",0.000302868,0.000294439,0.000223906,0.000136797
"2945",0.000227021,0.00023962,0.000206457,0.000133284
"2946",0.000266638,0.000286344,0.000242905,0.000155621
"2947",0.000278244,0.000297669,0.000243211,0.000142652
"2948",0.000275974,0.000293937,0.000239679,0.00013993
"2949",0.000263848,0.000278898,0.00022751,0.000128588
"2950",0.000258855,0.00026515,0.000205774,0.000117205
"2951",0.000248445,0.00025484,0.000207512,0.000130201
"2952",0.000259493,0.000257993,0.000211127,0.00013818
"2953",0.000250951,0.000250568,0.000200184,0.000127791
"2954",0.000254672,0.000253913,0.000201887,0.000127948
"2955",0.000273996,0.000284188,0.000229113,0.000138712
"2956",0.000281393,0.000284802,0.000222061,0.000133512
"2957",0.000252589,0.000265177,0.000220381,0.000136743
"2958",0.000239924,0.000252521,0.000213331,0.00013858
"2959",0.000279114,0.000298196,0.000251602,0.000162116
"2960",0.000243328,0.000255524,0.000214837,0.000134595
"2961",0.000252071,0.000263628,0.000223053,0.000136847
"2962",0.000240633,0.000250804,0.000211597,0.000134246
"2963",0.00027109,0.000277006,0.000220021,0.000128936
"2964",0.000268717,0.000276629,0.000220086,0.000125489
"2965",0.000286543,0.000292661,0.000229736,0.000134286
"2966",0.000244291,0.000254357,0.000219037,0.000136056
"2967",0.000264526,0.00027577,0.000237486,0.000146626
"2968",0.000238743,0.000251256,0.000215205,0.000138107
"2969",0.000263823,0.000273208,0.000225807,0.000143856
"2970",0.000245214,0.000255609,0.000209676,0.000130397
"2971",0.000254407,0.000264361,0.000225456,0.000151634
"2972",0.000288637,0.000278948,0.000222747,0.000144101
"2973",0.000259761,0.000266843,0.000220066,0.000142873
"2974",0.000282179,0.000273171,0.000213001,0.000133773
"2975",0.000300565,0.000296982,0.000221761,0.000128101
"2976",0.000274497,0.000283585,0.000218768,0.000123295
"2977",0.000260687,0.000265992,0.000207033,0.000119948
"2978",0.000258205,0.000269433,0.000220531,0.000129534
"2979",0.000259735,0.000266353,0.000208397,0.000117798
"2980",0.000234136,0.000248703,0.000216648,0.000135095
"2981",0.000267743,0.0002839,0.000242802,0.000152314
"2982",0.000258156,0.000275562,0.000236608,0.000147783
"2983",0.000260604,0.000275159,0.000235113,0.000145025
"2984",0.000264017,0.000275166,0.000229393,0.000134854
"2985",0.00025086,0.000266637,0.000232414,0.00014459
"2986",0.000256213,0.000270552,0.000231267,0.00015034
"2987",0.000271687,0.000283709,0.000230405,0.00013918
"2988",0.000269084,0.000281093,0.000224391,0.000130617
"2989",0.000251002,0.000266005,0.000217019,0.000132513
"2990",0.000253131,0.000270924,0.000226561,0.000138527
"2991",0.00022936,0.00024332,0.00021202,0.000136113
"2992",0.000227078,0.000241543,0.000208764,0.00013363
"2993",0.000249321,0.000258281,0.000213958,0.00013203
"2994",0.000270552,0.000278418,0.00022248,0.000135708
"2995",0.000277377,0.000289877,0.000233718,0.000138501
"2996",0.000261488,0.000269214,0.000214401,0.000131824
"2997",0.000265698,0.000276395,0.00022661,0.000142698
"2998",0.000253996,0.000263239,0.000216646,0.000130622
"2999",0.000270773,0.00027955,0.000217754,0.000123599
"3000",0.000267561,0.000276125,0.000214058,0.000125012
"3001",0.000252231,0.00025774,0.000205243,0.0001274
"3002",0.000270567,0.000275363,0.000219701,0.000137927
"3003",0.000267805,0.000277173,0.000215458,0.000123343
"3004",0.00026716,0.000277621,0.000220599,0.00013153
"3005",0.000270669,0.000284065,0.000229545,0.000134152
"3006",0.000283411,0.000296319,0.000236302,0.000134243
"3007",0.000272106,0.000283971,0.000230017,0.000132139
"3008",0.000278957,0.000297198,0.000242122,0.000134306
"3009",0.000261395,0.000272726,0.000220665,0.000128744
"3010",0.000239603,0.000248046,0.000201869,0.000120493
"3011",0.000267548,0.000281884,0.000240524,0.000154452
"3012",0.000256753,0.000266762,0.000232403,0.000148417
"3013",0.000265431,0.000279752,0.000245362,0.000155863
"3014",0.000236747,0.000247702,0.000218659,0.000139365
"3015",0.000245972,0.000257192,0.000227182,0.000145567
"3016",0.00025565,0.000272182,0.00024168,0.00015577
"3017",0.000236595,0.000244984,0.000215283,0.000136866
"3018",0.000275863,0.000284392,0.000244685,0.000147857
"3019",0.000270172,0.00027911,0.000234397,0.00013506
"3020",0.000246565,0.000253944,0.000216306,0.000128699
"3021",0.000255742,0.000263124,0.000214813,0.00013613
"3022",0.000276978,0.000264309,0.000208673,0.0001316
"3023",0.00028533,0.000289798,0.000242396,0.000159125
"3024",0.000266965,0.000265984,0.000213997,0.000134445
"3025",0.000252838,0.000269241,0.000235674,0.000154752
"3026",0.000257013,0.000272076,0.000234974,0.000150675
"3027",0.000247001,0.000255964,0.0002111,0.000126123
"3028",0.000270283,0.00027706,0.000219692,0.000130401
"3029",0.000256356,0.000255472,0.000201766,0.000127545
"3030",0.00028232,0.000272267,0.000209791,0.000132133
"3031",0.000256275,0.000262871,0.000215932,0.00013713
"3032",0.000261632,0.000267675,0.000224475,0.000152011
"3033",0.000263496,0.000272118,0.000222249,0.000139011
"3034",0.000249762,0.000260685,0.000212846,0.000126998
"3035",0.000270296,0.000285805,0.000237958,0.000145543
"3036",0.000244164,0.000259845,0.000219678,0.00013747
"3037",0.000274096,0.000291327,0.000249247,0.00015405
"3038",0.000245702,0.000260172,0.000220361,0.000133909
"3039",0.00024388,0.00025739,0.000220098,0.000140054
"3040",0.00026572,0.000274276,0.000218174,0.000131782
"3041",0.000269785,0.000277578,0.0002217,0.000132668
"3042",0.00026684,0.000265016,0.000208915,0.000129933
"3043",0.000268778,0.000281692,0.000234692,0.000151542
"3044",0.000242288,0.000253157,0.000221496,0.000151171
"3045",0.000250617,0.000257198,0.00021177,0.000134616
"3046",0.000246325,0.000259375,0.000225624,0.000154012
"3047",0.000272333,0.000275998,0.000229583,0.000152412
"3048",0.000258459,0.000260588,0.000213262,0.000135033
"3049",0.000257505,0.000255218,0.000201243,0.000122613
"3050",0.000272907,0.000273296,0.000219904,0.000140101
"3051",0.000252001,0.000255096,0.000211037,0.000138566
"3052",0.000263407,0.000268112,0.000218802,0.000140252
"3053",0.000256947,0.000269945,0.000229789,0.000144562
"3054",0.000261139,0.000272433,0.000222528,0.00012901
"3055",0.000258543,0.000270217,0.000224342,0.00013577
"3056",0.000282116,0.000293464,0.000241034,0.000142641
"3057",0.000264799,0.00027613,0.000225249,0.000125688
"3058",0.000252148,0.000258489,0.000214727,0.000124882
"3059",0.000259327,0.000270684,0.000233112,0.000147777
"3060",0.00027338,0.000289593,0.000246927,0.0001544
"3061",0.000238385,0.000247588,0.000213779,0.00013504
"3062",0.000268742,0.000277298,0.000237641,0.0001507
"3063",0.00026083,0.000268539,0.000227446,0.000142603
"3064",0.000254604,0.000261037,0.000224358,0.000145309
"3065",0.000285959,0.000291777,0.000241647,0.000155368
"3066",0.000252944,0.000258097,0.000216103,0.000139527
"3067",0.000255729,0.000259817,0.000224615,0.000147166
"3068",0.000254695,0.000262463,0.000223867,0.000145116
"3069",0.000250514,0.000260225,0.000223412,0.000146839
"3070",0.000270261,0.000276099,0.000221547,0.000136311
"3071",0.0002606,0.000254032,0.00020784,0.000135843
"3072",0.000270155,0.000267723,0.000220512,0.000142581
"3073",0.00026125,0.000279751,0.000247876,0.000166645
"3074",0.000265487,0.000276439,0.000233793,0.000151775
"3075",0.000268561,0.000275865,0.000232802,0.000146095
"3076",0.000260323,0.000268291,0.000232069,0.000151085
"3077",0.000251388,0.000259797,0.000224226,0.000144725
"3078",0.000251945,0.00025736,0.000221027,0.000141541
"3079",0.00025298,0.000256163,0.000210355,0.000126022
"3080",0.000283142,0.000286609,0.000243743,0.000153109
"3081",0.000266323,0.000267181,0.000212252,0.000117676
"3082",0.000282751,0.00028724,0.000236314,0.000142049
"3083",0.000260575,0.000266638,0.000215495,0.000129046
"3084",0.000276185,0.000282961,0.000228403,0.000135105
"3085",0.000265336,0.000274603,0.000227266,0.000144828
"3086",0.000273474,0.000285979,0.000239478,0.000155019
"3087",0.000247969,0.000254579,0.000217077,0.000135099
"3088",0.000257373,0.000266877,0.00023029,0.000146992
"3089",0.000256808,0.000267558,0.000228894,0.000140698
"3090",0.000244335,0.000257853,0.000217689,0.000131867
"3091",0.000238645,0.000256911,0.000219742,0.000136466
"3092",0.000236219,0.000254633,0.000215132,0.00013384
"3093",0.000256791,0.000265215,0.000213279,0.00013493
"3094",0.000280744,0.000284713,0.000224806,0.00014034
"3095",0.000287226,0.000288601,0.000227088,0.000142454
"3096",0.000267496,0.000266885,0.000212473,0.000134539
"3097",0.000273969,0.000272762,0.000217616,0.000138525
"3098",0.00026694,0.000262234,0.000206733,0.000129603
"3099",0.000289248,0.000291297,0.000229051,0.000136293
"3100",0.000268612,0.000273105,0.000219119,0.000135235
"3101",0.000272666,0.000281518,0.000224311,0.00013569
"3102",0.000268458,0.000278225,0.000220674,0.000128513
"3103",0.000251219,0.000262088,0.000218448,0.000140031
"3104",0.00025497,0.000262928,0.000214405,0.000133072
"3105",0.000253657,0.000259325,0.000206004,0.000125874
"3106",0.000262803,0.000279126,0.00023626,0.000149557
"3107",0.000237075,0.000249382,0.000207247,0.000127191
"3108",0.000245339,0.00026098,0.000217418,0.00013036
"3109",0.000271439,0.000286609,0.000235521,0.0001339
"3110",0.000273139,0.000282551,0.000232158,0.000134872
"3111",0.000254497,0.000264005,0.000223847,0.000137262
"3112",0.000265009,0.00027852,0.000238292,0.000146187
"3113",0.000239773,0.000255681,0.000223034,0.000141231
"3114",0.000258549,0.000271745,0.000227277,0.00013679
"3115",0.000267757,0.000283602,0.00023823,0.000148845
"3116",0.000255905,0.000270136,0.000224584,0.000134894
"3117",0.000257914,0.000272603,0.000232617,0.000141767
"3118",0.000251253,0.000262054,0.00020899,0.000122619
"3119",0.000237674,0.000251001,0.000212197,0.000131529
"3120",0.000248239,0.000261911,0.000223666,0.000142189
"3121",0.000229714,0.000240581,0.000206823,0.00013479
"3122",0.000276676,0.000291102,0.000240935,0.000148131
"3123",0.000253632,0.000263158,0.000216913,0.000130156
"3124",0.000272809,0.000280688,0.000227861,0.00014117
"3125",0.000268064,0.000281793,0.000228197,0.000132846
"3126",0.000268814,0.000272356,0.000212033,0.000126974
"3127",0.000254901,0.000265949,0.000217936,0.000131002
"3128",0.000273883,0.000286754,0.000236855,0.000140688
"3129",0.000272697,0.000281724,0.000230661,0.000136213
"3130",0.000250703,0.000257652,0.000217947,0.000135446
"3131",0.00025848,0.000263988,0.000218976,0.000136055
